osmid,y,x,street_cou,highway,ref
1264362064,-16.3982752,-71.547593,3,,
1264362312,-16.4058739,-71.5422704,4,,
1264363601,-16.4001939,-71.5314257,4,,
1264363733,-16.4077721,-71.5316289,3,,
1264363866,-16.3982729,-71.5268173,4,traffic_signals,
1264364404,-16.4034298,-71.5427606,3,,
1264364511,-16.407357,-71.5513464,3,,
1264364802,-16.3918555,-71.5343725,3,,
1264364952,-16.4063566,-71.5364543,3,,
1264365072,-16.4112115,-71.5228547,1,,
1264365120,-16.4201573,-71.5382056,4,,
1264365227,-16.3888348,-71.5294848,3,,
1264365434,-16.4073628,-71.542155,3,,
1264365443,-16.4196369,-71.5489794,1,,
1264365656,-16.3934649,-71.5375239,3,,
1264365670,-16.4180949,-71.5397523,3,,
1264365697,-16.4004408,-71.5216523,3,,
1264365748,-16.4066112,-71.5425856,4,,
1264365834,-16.4003834,-71.5268242,3,,
1264365890,-16.4124085,-71.5405717,4,,
1264366119,-16.4095338,-71.5220577,3,,
1264366373,-16.4002296,-71.522392,3,,
1264366433,-16.4034825,-71.551297,3,,
1264366462,-16.4085962,-71.5361342,3,,
1264366475,-16.4140659,-71.5431324,3,,
1264366778,-16.4051198,-71.53387,4,,
1264366976,-16.4081561,-71.5280434,3,,
1264367234,-16.4041166,-71.530502,3,,
1264367295,-16.4135313,-71.5297742,3,,
1264367354,-16.4134296,-71.5405555,3,,
1264367456,-16.4011101,-71.5234661,3,,
1264367536,-16.4108243,-71.5392876,3,,
1264367643,-16.4091749,-71.5305165,3,,
1264367802,-16.4074744,-71.5437913,4,,
1264367937,-16.4022454,-71.5387813,3,traffic_signals,
1264367981,-16.3953733,-71.5349767,3,,
1264367995,-16.4115012,-71.5374322,3,,
1264368066,-16.3979357,-71.5480092,3,,
1264368111,-16.4105121,-71.5224372,3,,
1264368118,-16.408095,-71.5418488,3,,
1264368158,-16.3922134,-71.5362873,3,,
1264368161,-16.3994416,-71.5366632,3,,
1264368204,-16.4015582,-71.5310395,3,,
1264368945,-16.4084245,-71.5272765,3,,
1264369037,-16.4087384,-71.5411625,4,,
1264369074,-16.4117503,-71.5236541,3,,
1264369127,-16.4056228,-71.5353388,3,,
1264369170,-16.3976454,-71.5308454,3,,
1281950259,-16.4072049,-71.5481162,3,,
1281950261,-16.3985101,-71.5445376,3,,
1284479729,-16.3946925,-71.5334602,4,traffic_signals,
1284479741,-16.4014739,-71.5428097,3,,
1284479744,-16.3926015,-71.538474,3,,
1284479757,-16.3956598,-71.5397647,3,,
1284479766,-16.3926671,-71.5373579,3,traffic_signals,
1284479773,-16.3931114,-71.5384997,3,,
1284479792,-16.3980988,-71.5415455,3,,
1284479802,-16.3928675,-71.5369628,4,,
1284479803,-16.3988791,-71.5417761,3,,
1284479824,-16.395168,-71.5355389,3,,
1284479835,-16.3958616,-71.5400255,3,,
1284479839,-16.3952008,-71.5391676,3,,
1284479843,-16.3937982,-71.5323159,4,,
1284479850,-16.3972183,-71.5410817,3,,
1284479856,-16.3912451,-71.5314873,3,,
1284479860,-16.3935932,-71.5330212,4,,
1284479862,-16.3934044,-71.537238,3,,
1284479890,-16.3926178,-71.5369023,3,,
1284479893,-16.3931729,-71.5338294,3,,
1284479907,-16.3942852,-71.5346855,3,,
1284563163,-16.3922166,-71.5378801,1,,
1284563195,-16.3988514,-71.5351289,4,traffic_signals,
1284563227,-16.3910211,-71.5314201,3,,
1284563347,-16.391971,-71.5376182,3,,
1284563421,-16.3961651,-71.5327744,4,crossing,
1284563454,-16.3978312,-71.5347204,4,traffic_signals,
1284563504,-16.3911724,-71.5288102,3,,
1284563549,-16.391913,-71.5374858,3,,
1284563574,-16.3964203,-71.535388,4,crossing,
1284563660,-16.3965282,-71.531715,4,crossing,
1292294891,-16.403687,-71.545987,4,,
1396135794,-16.4034651,-71.5499016,3,,
1396135803,-16.4032355,-71.5504914,3,,
1396135809,-16.4017056,-71.5505024,3,,
1396135810,-16.4025648,-71.5488065,3,,
1396135825,-16.402676,-71.548583,3,,
1396138602,-16.4018013,-71.5503054,3,,
1396138603,-16.401324,-71.5500197,3,,
1506390743,-16.398984,-71.5364969,3,,
1718845635,-16.3883909,-71.5344877,3,,
1718845642,-16.3893301,-71.5349621,3,,
1718845654,-16.3906001,-71.5349928,3,,
1718845655,-16.3907928,-71.5345219,3,,
1718845657,-16.3908176,-71.534581,3,,
1718845674,-16.3915553,-71.532244,3,,
1736356090,-16.3930048,-71.5366424,3,crossing,
1817244768,-16.4006248,-71.5228733,3,,
1817244796,-16.4053412,-71.5286572,3,,
1817244873,-16.4107164,-71.5352288,3,,
1817244875,-16.4110879,-71.5357455,4,,
1861262983,-16.4193529,-71.5478659,5,,2
1861553896,-16.4091462,-71.5290795,4,,
2082854454,-16.4107924,-71.5193914,3,,
2082854456,-16.4106276,-71.5181679,3,,
2082854457,-16.4116048,-71.5228616,3,,
2082854462,-16.4107682,-71.5187511,4,crossing,
2082854471,-16.4116708,-71.5228376,3,,
2082859825,-16.4121258,-71.524757,4,,
2082864555,-16.4109242,-71.5219561,5,,
2082867667,-16.4110853,-71.5202181,3,,
2082870070,-16.4105801,-71.5188275,4,,
2083268866,-16.4106616,-71.5170057,4,traffic_signals,
2083294142,-16.4125698,-71.5259154,3,,
2083295444,-16.411741,-71.5232046,3,,
2083295446,-16.4118858,-71.5240662,3,,
2083295448,-16.412213,-71.5247299,3,,
2083295451,-16.4119664,-71.524041,3,,
2083295453,-16.4116666,-71.5232199,4,,
2084076684,-16.3896323,-71.5319366,3,,
2084076687,-16.3900109,-71.5322651,3,,
2084081323,-16.3913146,-71.5344134,1,,
2084081324,-16.391453,-71.5345755,3,,
2084081327,-16.3924085,-71.5345957,3,,
2084081517,-16.3910006,-71.5339484,3,,
2084081650,-16.3933028,-71.5317073,3,,
2084081651,-16.3933067,-71.5322863,3,,
2084840259,-16.4044358,-71.5521699,3,,
2084920833,-16.4087022,-71.5412096,4,,
2084924739,-16.4084555,-71.5421194,4,,
2084924742,-16.40895,-71.5413702,4,,
2084924743,-16.408998,-71.5412704,3,,
2084935445,-16.4057806,-71.5400894,4,,
2084935447,-16.4080617,-71.5418988,4,,
2084948810,-16.4121026,-71.5451621,4,,
2084948813,-16.4126469,-71.5456077,3,,
2084948815,-16.4138162,-71.5465868,3,,
2084960170,-16.4168449,-71.5491899,3,,
2085078794,-16.4055366,-71.5401445,3,,
2085078798,-16.4066757,-71.5393946,4,,
2085078799,-16.4075457,-71.538657,4,,
2085088946,-16.3998953,-71.5262254,3,traffic_signals,
2085088948,-16.4018979,-71.5244405,3,,
2085097486,-16.4050263,-71.526661,3,,
2085113730,-16.4076914,-71.5242908,4,,
2085170832,-16.3988683,-71.5224576,3,,
2085170838,-16.3990478,-71.5221863,3,,
2087388631,-16.4094146,-71.5513124,3,,
2087449443,-16.4192117,-71.5475931,4,,
2087449445,-16.4211735,-71.5454418,4,,
2087449451,-16.4212786,-71.5455595,4,,
2087471699,-16.4219561,-71.5443797,4,crossing,
2087471703,-16.4222625,-71.5446853,4,crossing,
2087471706,-16.4225336,-71.5445269,4,crossing,
2087709217,-16.4229783,-71.5451537,3,,
2087709218,-16.4230668,-71.5455231,3,,
2087709231,-16.4233235,-71.5462062,3,,
2087821444,-16.4052433,-71.5408026,4,,
2099985001,-16.3909002,-71.5286223,3,crossing,
2100076873,-16.3935148,-71.5374005,3,,
2100151394,-16.3929742,-71.5372162,3,,
2100151396,-16.3932592,-71.5376215,3,,
2100151397,-16.393336,-71.5375599,3,give_way,
2363115240,-16.41209,-71.5353136,3,,
2363115241,-16.4121962,-71.535507,3,,
2363776252,-16.416023,-71.53106,3,,
2363776255,-16.4160485,-71.5309343,3,,
2363776257,-16.4162783,-71.5333664,3,,
2363776269,-16.416716,-71.533237,5,crossing,
2363776278,-16.4168165,-71.5332371,3,crossing,
2363776286,-16.4170219,-71.5334638,3,,
2363776301,-16.4173907,-71.5340992,3,,
2363776303,-16.4175233,-71.534207,3,,
2364574302,-16.411378,-71.5346506,4,,
2364574303,-16.4112272,-71.5341993,3,,
2364574304,-16.4120228,-71.5352512,4,crossing,
2365980323,-16.3941264,-71.5351557,3,,
2399925942,-16.4101869,-71.5326688,3,,
2399925943,-16.4103029,-71.5329259,3,,
2399925946,-16.4104413,-71.5325931,3,,
2399925948,-16.4105129,-71.5333569,3,,
2399925949,-16.4105041,-71.5327088,3,,
2399925951,-16.4109986,-71.5342196,3,,
2546198580,-16.4079663,-71.5161604,3,,
2546200721,-16.4088435,-71.5176009,3,,
2546200724,-16.4088036,-71.5171177,3,,
2546200726,-16.4090158,-71.517579,3,,
2546200728,-16.4089777,-71.5170996,3,,
2795683724,-16.3911172,-71.5281788,3,,
2905764708,-16.4007097,-71.5364839,3,,
2905764712,-16.3996575,-71.5361321,3,,
2906500704,-16.3988952,-71.541703,4,crossing,
2906500715,-16.3969031,-71.5419066,1,,
2906500718,-16.4005079,-71.5431886,1,,
2906500732,-16.3964528,-71.5467693,1,turning_circle,
2906500735,-16.396727,-71.5462668,3,,
2906500742,-16.3994936,-71.5427246,3,,
2906501256,-16.4007104,-71.5425198,3,,
2906501259,-16.4006988,-71.5421916,1,,
2998736078,-16.4052645,-71.5207357,3,,
2998736079,-16.4057287,-71.5215759,3,,
2998736080,-16.4058012,-71.522194,4,crossing,
2998784553,-16.4036549,-71.5191256,3,,
2998784565,-16.4047544,-71.5200441,3,,
2998784566,-16.4049392,-71.520579,3,,
3014768750,-16.4057179,-71.5222463,4,crossing,
3234425698,-16.4111412,-71.5442858,3,,
3338438065,-16.4255981,-71.5499474,1,,
3338917105,-16.3898723,-71.5343632,1,,
3347190401,-16.416452,-71.5331371,3,,
3347222805,-16.4135884,-71.5355417,3,,
3347222809,-16.4142416,-71.5362749,3,,
3347233542,-16.411243,-71.5345162,3,,
3347236001,-16.4093242,-71.5309349,3,,
3347239079,-16.4070369,-71.5246734,4,,
3352893345,-16.4095337,-71.5175432,1,,
3603794055,-16.409801,-71.541962,3,,
3603794056,-16.4110619,-71.5428622,3,,
3603794058,-16.412129,-71.543629,3,,
3603796539,-16.4114801,-71.5446558,3,,
3603796540,-16.4115199,-71.5445946,4,,
3603796541,-16.4122081,-71.5434997,2,,
3603799467,-16.4097412,-71.5419163,3,,
3603799468,-16.4098345,-71.5417681,3,,
3603799469,-16.4111323,-71.5427502,3,,
3603799470,-16.4101484,-71.5422152,3,,
3603799471,-16.4102243,-71.5420939,3,,
3605978250,-16.3968262,-71.5407806,3,,
3605978251,-16.3967032,-71.5409255,3,,
3605978252,-16.3970436,-71.5411805,3,,
3605978253,-16.3971552,-71.541031,4,,
3609574251,-16.4181185,-71.5486157,3,,
3609574253,-16.4171182,-71.5492496,3,,
3609574261,-16.4175757,-71.5494922,3,,
3611103807,-16.4080407,-71.517137,3,,
3611138272,-16.4021692,-71.5186799,1,,
3611138273,-16.4024545,-71.5182899,1,,
3611199339,-16.4107008,-71.5360792,3,,
3611199340,-16.4109339,-71.5359764,3,,
3622577145,-16.3898409,-71.5325621,3,,
3725076882,-16.4029564,-71.5480725,3,,
3725322584,-16.3878817,-71.5369849,3,,
3725322596,-16.3884204,-71.5383543,3,,
3739699841,-16.3993835,-71.5426703,3,,
3739699842,-16.3995777,-71.542767,3,,
3743488254,-16.4120908,-71.5353332,3,,
3743488255,-16.4123855,-71.5351046,3,,
3743488257,-16.4125103,-71.5353954,3,,
3761708749,-16.3968974,-71.5406988,4,crossing,
3761708750,-16.3972828,-71.5409978,4,crossing,
3761708752,-16.3975626,-71.541228,3,,
3761708754,-16.3981446,-71.5414378,4,,
3946583377,-16.3980701,-71.5335728,3,,
3946583378,-16.3981355,-71.5334009,1,,
3946659301,-16.3990658,-71.5311431,3,,
3946659303,-16.3989246,-71.5314264,3,,
3946659354,-16.3988954,-71.5300476,1,,
3946688684,-16.4008188,-71.5291816,3,,
3946688685,-16.4001822,-71.5285096,3,,
3946688688,-16.3998271,-71.5289322,4,,
3946688689,-16.4014887,-71.5284933,3,,
3946688694,-16.4015496,-71.5282643,3,,
3946746980,-16.4038564,-71.5186798,4,crossing,
3946747057,-16.4157663,-71.5482174,3,,
3946800915,-16.3990603,-71.5375473,3,,
3946800919,-16.3993803,-71.5366409,3,,
3946856629,-16.4265433,-71.5585365,1,,
3946856632,-16.4270134,-71.5580114,4,,
3946856637,-16.425395,-71.5574243,1,,
3946856639,-16.4257596,-71.5569594,4,,
3949384788,-16.3987294,-71.5264313,3,crossing,
4018794091,-16.4108612,-71.5218759,3,,
4018794094,-16.4106295,-71.5190973,3,,
4018794096,-16.4105717,-71.5191185,4,,
4018848463,-16.4107846,-71.5175047,3,,
4018848466,-16.4106811,-71.5175158,4,,
4018848473,-16.4106632,-71.518817,4,,
4018848474,-16.4107897,-71.5195924,3,,
4018848475,-16.4104621,-71.5188287,3,,
4018848476,-16.4103767,-71.518895,4,,
4018848478,-16.4104753,-71.5189293,3,,
4018848479,-16.4105956,-71.5189269,4,,
4018848483,-16.4104345,-71.5186067,3,,
4018848557,-16.4111045,-71.5210525,3,,
4018850590,-16.4103536,-71.5187584,3,,
4018850591,-16.4099106,-71.5188524,3,,
4018850598,-16.4099375,-71.5189803,3,,
4018850599,-16.4101672,-71.5190439,3,,
4018850600,-16.4101536,-71.5189467,4,,
4018850601,-16.4101266,-71.5187995,4,,
4018850604,-16.4099668,-71.5185464,1,,
4018850605,-16.4103789,-71.518585,4,,
4018850606,-16.4101046,-71.5186547,4,,
4018850609,-16.4104831,-71.5189848,3,,
4018850610,-16.4106048,-71.5189744,4,crossing,
4018850611,-16.4106889,-71.5189565,4,crossing,
4018850612,-16.410796,-71.5189338,4,crossing,
4018850614,-16.4108343,-71.5188571,3,,
4018850616,-16.4106574,-71.5187641,4,crossing,
4018850617,-16.4105725,-71.5187739,3,crossing,
4018850619,-16.4104743,-71.5192879,1,,
4018850620,-16.41091,-71.5200921,3,,
4018850622,-16.410859,-71.5198673,3,,
4018850625,-16.4106472,-71.5194308,2,,
4018850630,-16.4108706,-71.5201069,4,,
4018871422,-16.4106938,-71.5148415,3,crossing,
4018871424,-16.4107008,-71.5152647,3,crossing,
4018872406,-16.4094182,-71.5138206,3,,
4018947569,-16.4100749,-71.5429963,3,,
4018947570,-16.409566,-71.5428544,3,,
4018947572,-16.4102444,-71.543041,3,,
4018947574,-16.4115851,-71.5434444,3,,
4018947576,-16.4116821,-71.5434738,3,,
4020729241,-16.4106715,-71.5201511,3,,
4020729242,-16.4109515,-71.5202571,3,,
4020729243,-16.4109064,-71.5202693,4,,
4020729245,-16.4107054,-71.5203167,3,,
4020729246,-16.4107139,-71.5205178,3,,
4020729253,-16.4106098,-71.5199824,3,,
4020729258,-16.4108533,-71.5211207,3,,
4020766277,-16.4106243,-71.5204671,3,,
4020766279,-16.4105266,-71.5202961,3,,
4020766282,-16.4105283,-71.5200632,3,,
4020766283,-16.4105388,-71.520025,3,,
4020766288,-16.4103416,-71.519985,1,,
4020766589,-16.4107772,-71.5207813,3,,
4020766590,-16.4107524,-71.5207964,3,,
4020766591,-16.4105642,-71.520281,3,,
4020766595,-16.4108886,-71.5212661,3,,
4020766596,-16.4104331,-71.5194722,3,,
4020778156,-16.4221934,-71.544198,3,,
4020778158,-16.4214595,-71.5416768,3,crossing,
4020778159,-16.4215645,-71.5416581,4,crossing,
4020778163,-16.4207932,-71.5403098,3,crossing,
4020778164,-16.4208837,-71.5402634,4,crossing,
4020778167,-16.4205688,-71.5393372,3,crossing,
4020778168,-16.4206634,-71.5393195,3,crossing,
4020778170,-16.4200509,-71.5380527,3,crossing,
4020778171,-16.4201241,-71.5379969,3,crossing,
4020778991,-16.4187127,-71.5361071,3,crossing,
4020778992,-16.4187944,-71.5360457,3,crossing,
4020779075,-16.417425,-71.5338177,3,,
4020781508,-16.4158113,-71.5305257,4,crossing,
4025040684,-16.40357,-71.535216,3,,
4025040685,-16.4025033,-71.5347938,3,,
4025045388,-16.3943554,-71.5308962,3,,
4025046893,-16.394553,-71.5297982,3,,
4025046896,-16.3946867,-71.5299633,3,,
4025046899,-16.3949248,-71.5297378,3,,
4025046911,-16.3948613,-71.5310835,3,,
4025046919,-16.3955483,-71.5287678,3,,
4025046920,-16.3953324,-71.5283215,1,,
4025046927,-16.395464,-71.5288221,1,,
4025080596,-16.4046956,-71.5381062,3,,
4025080597,-16.4044617,-71.5379706,1,,
4025080606,-16.404478,-71.5379805,3,,
4025080607,-16.4047226,-71.5375084,3,,
4025080608,-16.4047664,-71.5379765,3,,
4025080609,-16.4046461,-71.5379092,3,,
4025080610,-16.4045765,-71.5380408,3,,
4025080611,-16.4048442,-71.5375561,3,,
4025080612,-16.4048764,-71.5378007,3,,
4025080613,-16.4047572,-71.5377168,3,,
4025080614,-16.4046214,-71.5380682,3,,
4025080615,-16.4046864,-71.5379351,4,,
4025080616,-16.4047965,-71.5377447,4,,
4027106781,-16.407242,-71.545927,1,,
4027106783,-16.4062164,-71.5450813,3,,
4027106784,-16.4065932,-71.5440828,1,,
4027106785,-16.4062665,-71.544956,3,,
4027122519,-16.40564,-71.5468986,1,,
4030235025,-16.4052359,-71.5216296,4,crossing,
4030235749,-16.4066012,-71.5218993,3,,
4030235752,-16.406886,-71.5210726,3,,
4030235754,-16.4069872,-71.521113,3,,
4030235755,-16.4068524,-71.5209661,4,,
4030235756,-16.4068726,-71.5209132,1,,
4030235757,-16.4069672,-71.5210036,4,,
4030235758,-16.4069889,-71.5209623,1,,
4030235759,-16.4078922,-71.5211639,3,,
4030235763,-16.4075256,-71.5212081,3,,
4030235767,-16.4064576,-71.5208038,3,,
4030235768,-16.4063146,-71.5206689,3,,
4030235770,-16.406936,-71.521092,3,,
4030235772,-16.4071065,-71.5210602,3,,
4030235773,-16.4072377,-71.5211136,3,,
4030235774,-16.4072557,-71.5210692,1,,
4030235775,-16.4074653,-71.5211939,3,,
4030235776,-16.4074759,-71.5211445,1,,
4030235777,-16.4075348,-71.521161,1,,
4030243889,-16.4072969,-71.5211376,3,,
4030243890,-16.4073109,-71.5210909,1,,
4030243891,-16.4070926,-71.5210545,3,,
4030243892,-16.4071095,-71.521012,1,,
4030243894,-16.4080245,-71.5212308,3,,
4030243899,-16.4080732,-71.5210806,3,,
4030247121,-16.4081817,-71.5197113,3,,
4030247127,-16.406803,-71.5192606,3,,
4030247134,-16.4061782,-71.520107,3,,
4030247135,-16.4062015,-71.5202585,3,,
4030247143,-16.4075449,-71.5193902,3,,
4030247145,-16.408479,-71.5189615,3,,
4030254907,-16.4063008,-71.5205093,3,,
4030256903,-16.4061499,-71.5202849,3,,
4030256904,-16.4054509,-71.5206372,3,,
4030256906,-16.4059417,-71.5206399,3,,
4030256908,-16.4058774,-71.520536,3,,
4030256909,-16.4058962,-71.5205284,3,,
4030256911,-16.4058871,-71.5206471,3,,
4030256912,-16.4058706,-71.5206373,3,,
4030256916,-16.4058529,-71.5205655,3,,
4030256920,-16.4059515,-71.5205472,3,,
4030256925,-16.4064053,-71.5207602,3,,
4030256926,-16.4064607,-71.5207004,1,,
4030256927,-16.4065009,-71.5207327,1,,
4030256928,-16.4066321,-71.5208792,3,,
4030256929,-16.4066552,-71.520825,1,,
4030256930,-16.4066776,-71.5208971,3,,
4030256931,-16.4067044,-71.5208435,1,,
4030257450,-16.40533,-71.520858,4,,
4030257455,-16.4081446,-71.5215312,3,,
4030257460,-16.4078178,-71.521509,3,,
4030257461,-16.4077759,-71.5212434,1,,
4030258175,-16.4059201,-71.520407,4,,
4030258176,-16.4058417,-71.520449,4,,
4030258177,-16.4057907,-71.520331,3,,
4030258178,-16.4053988,-71.5205199,3,,
4049211653,-16.3990858,-71.5344705,3,,
4049211656,-16.3996596,-71.5342075,3,,
4051788314,-16.3995761,-71.5305355,3,,
4052245158,-16.4111011,-71.5443477,4,,
4055452444,-16.3971572,-71.5409033,4,crossing,
4055452445,-16.3971505,-71.540848,3,,
4055452449,-16.397014,-71.5406939,3,,
4055452451,-16.3967384,-71.5407127,3,,
4055452452,-16.3967628,-71.5406053,4,crossing,
4055452455,-16.3959183,-71.5397076,3,crossing,
4055452457,-16.3946646,-71.5389875,3,,
4055452458,-16.394758,-71.5384907,3,,
4055452460,-16.3941723,-71.5388862,3,,
4055463394,-16.393486,-71.538727,3,,
4055463399,-16.3934861,-71.5384913,3,,
4055466962,-16.3931692,-71.535507,3,,
4055499740,-16.4049735,-71.5267407,3,,
4055499742,-16.4043115,-71.5258605,3,,
4055499743,-16.4049424,-71.5253448,3,,
4055499744,-16.4039776,-71.5261489,3,,
4055499746,-16.4049727,-71.5258739,1,,
4055499747,-16.4045815,-71.5262172,3,,
4055499766,-16.4046627,-71.5255852,3,,
4055499768,-16.4048518,-71.5257559,1,,
4055499769,-16.4050183,-71.5252796,3,,
4055499776,-16.4049294,-71.5250238,3,,
4055499784,-16.4057864,-71.5246294,3,,
4055499785,-16.4052984,-71.525048,3,,
4055504789,-16.4053011,-71.524037,3,,
4055504790,-16.4048432,-71.5244826,4,,
4055504792,-16.4038302,-71.5253873,3,,
4055504797,-16.4040793,-71.5256846,3,,
4055504798,-16.4051004,-71.5247965,4,,
4055504799,-16.4055528,-71.5243876,3,,
4055504800,-16.4055939,-71.5243902,3,,
4055504806,-16.4055507,-71.524352,3,,
4055504808,-16.4058019,-71.523452,3,,
4055504809,-16.4052425,-71.522748,3,,
4055504811,-16.4038033,-71.5259171,3,,
4055504813,-16.4036711,-71.5257081,3,,
4055504814,-16.4035386,-71.5255558,1,,
4055504818,-16.4037021,-71.5238378,3,,
4055504819,-16.4023694,-71.5250146,3,,
4055509290,-16.4043985,-71.5253908,3,,
4055509291,-16.4041693,-71.5251,3,,
4055509292,-16.4038211,-71.5259417,3,,
4055509295,-16.4033924,-71.5248683,3,,
4055509296,-16.4028289,-71.5248546,3,,
4055509297,-16.402709,-71.5247164,3,,
4055509299,-16.4036391,-71.5242678,1,,
4055514923,-16.4030584,-71.524406,3,,
4055514924,-16.4026384,-71.5239035,3,,
4055514926,-16.4032824,-71.5242082,3,,
4055514927,-16.4028739,-71.5237011,3,,
4055514929,-16.402687,-71.5239614,4,,
4055514930,-16.4029241,-71.5237595,4,,
4055514931,-16.4032808,-71.5234838,1,,
4055514951,-16.404031,-71.5242327,3,,
4055514952,-16.4034461,-71.5235125,1,,
4055520791,-16.4035276,-71.5261757,1,,
4055520792,-16.4037593,-71.5258435,3,,
4055520794,-16.403358,-71.525999,1,,
4055542236,-16.4011747,-71.5250976,4,,
4055542237,-16.400828,-71.5246223,1,,
4055564118,-16.4025614,-71.5248447,3,,
4058235023,-16.4113868,-71.5211774,4,crossing,
4058235024,-16.4112346,-71.5213042,4,crossing,
4058235025,-16.411195,-71.5213341,3,,
4058235026,-16.4115029,-71.5215912,4,crossing,
4058235027,-16.4114991,-71.5215618,3,,
4058235029,-16.4113563,-71.5216494,4,crossing,
4058235030,-16.4112397,-71.5216795,4,crossing,
4058263259,-16.3990217,-71.5314386,3,crossing,
4058263260,-16.398945,-71.5314059,3,,
4058263267,-16.3984193,-71.5312134,3,,
4058263268,-16.3986956,-71.5309743,3,,
4058288099,-16.3953912,-71.5312799,5,,
4058288119,-16.3950939,-71.5303135,4,,
4058288121,-16.3948195,-71.5298554,3,,
4058288122,-16.3949651,-71.5301368,3,,
4058288125,-16.3951038,-71.5301099,4,,
4058288126,-16.3949566,-71.5300551,3,,
4058288127,-16.3950028,-71.5301968,3,,
4058288128,-16.3952136,-71.5300203,1,,
4058322255,-16.39566,-71.5305351,3,,
4058322256,-16.3956133,-71.5305033,4,,
4058322273,-16.3960319,-71.5300782,3,,
4058322276,-16.3960395,-71.5297625,1,,
4058322281,-16.3960154,-71.5294056,4,,
4058322282,-16.3963398,-71.5293991,4,,
4058322283,-16.3963886,-71.5293932,3,,
4058377257,-16.3999984,-71.5232433,3,,
4060315693,-16.4056222,-71.5317813,3,,
4060315694,-16.4054589,-71.5314813,1,,
4066882694,-16.4153135,-71.534988,3,,
4066895960,-16.4107914,-71.5359473,3,,
4066915242,-16.4124398,-71.5343281,3,,
4066915244,-16.4132401,-71.5340851,3,,
4066915246,-16.4142154,-71.5337116,3,,
4066915247,-16.4136505,-71.5347619,3,,
4066915248,-16.413575,-71.5345174,3,,
4066915260,-16.4146258,-71.5343519,4,crossing,
4066916798,-16.4107842,-71.5359204,3,,
4066951578,-16.4127519,-71.5368489,4,crossing,
4066951579,-16.4128554,-71.5368156,3,crossing,
4066951692,-16.4127925,-71.5365876,3,,
4066951694,-16.412809,-71.536658,3,,
4066951718,-16.4132951,-71.537844,3,,
4066951719,-16.4134106,-71.5377943,4,,
4066951720,-16.4134658,-71.5382428,4,,
4066951721,-16.4135846,-71.5382172,4,,
4066951722,-16.4137151,-71.5387454,4,,
4066951726,-16.4130108,-71.5370013,3,,
4066990035,-16.4125003,-71.5385537,3,,
4066990036,-16.4123997,-71.5382461,3,,
4066990038,-16.4123307,-71.5380842,3,,
4066990045,-16.4122901,-71.5381264,3,,
4066990055,-16.4122337,-71.5377894,3,,
4066990063,-16.4116469,-71.5344215,4,,
4066990064,-16.4117937,-71.5343367,3,,
4066990072,-16.413376,-71.5345303,3,,
4067032171,-16.4156455,-71.5339504,4,crossing,
4067032172,-16.4156171,-71.5338925,4,crossing,
4067034576,-16.4146665,-71.5344455,3,crossing,
4067034577,-16.414652,-71.5344121,4,crossing,
4067034578,-16.4146106,-71.5343171,3,crossing,
4067034582,-16.414395,-71.5345682,3,,
4067034689,-16.4156631,-71.5339833,4,crossing,
4067034692,-16.4155972,-71.533858,3,crossing,
4067035110,-16.4145375,-71.5343505,3,,
4067035111,-16.4139803,-71.5332881,3,,
4067058577,-16.415389,-71.5339601,3,,
4067058578,-16.41535,-71.5338424,4,,
4067059189,-16.4158584,-71.5322163,3,,
4067059190,-16.4163677,-71.533038,4,,
4067059194,-16.4157121,-71.5330766,3,,
4067059204,-16.4157221,-71.5323332,1,,
4067059210,-16.4163989,-71.5318449,3,,
4067059211,-16.4161964,-71.5319856,3,,
4067059212,-16.4162612,-71.5320986,3,,
4067059221,-16.4161464,-71.5320177,3,,
4067059224,-16.4145731,-71.5323371,1,,
4067059225,-16.41628,-71.5319244,3,,
4067059227,-16.4161943,-71.5317144,3,,
4067059232,-16.4155094,-71.5316733,1,,
4067059239,-16.4147082,-71.5292278,3,,
4067064217,-16.4150723,-71.5297059,4,,
4067064220,-16.4144799,-71.5301711,3,,
4067064222,-16.4145732,-71.5302032,4,crossing,
4067064228,-16.4149495,-71.5297919,3,,
4067074133,-16.4142681,-71.5435492,3,,
4067074134,-16.4142048,-71.5436625,3,,
4067074143,-16.4142313,-71.5434721,3,,
4067074144,-16.4141806,-71.5434454,3,,
4067074148,-16.4140829,-71.5429068,4,,
4067074154,-16.4145212,-71.543293,3,,
4071972938,-16.382423,-71.5330588,3,,
4071972946,-16.3793197,-71.5323264,3,,
4071972955,-16.3788134,-71.532695,1,,
4071976491,-16.3834352,-71.53387,3,,
4071976492,-16.3828682,-71.5339098,3,,
4071976496,-16.3827292,-71.5341074,1,,
4071980290,-16.3837287,-71.5366827,3,,
4072007975,-16.389608,-71.5328907,3,,
4072007981,-16.3896468,-71.533043,3,,
4072007987,-16.3898502,-71.5328495,3,,
4072011392,-16.389658,-71.5328179,3,,
4072011451,-16.3896678,-71.5332538,3,,
4072011455,-16.3897747,-71.5330715,3,,
4072011472,-16.3889072,-71.533005,3,,
4072011474,-16.388998,-71.5330442,4,,
4072011478,-16.3889746,-71.5327804,3,,
4072011479,-16.3890273,-71.5330092,3,,
4073422977,-16.3888959,-71.5311606,1,,
4073422978,-16.3890068,-71.5311826,3,,
4073422979,-16.389117,-71.53057,1,,
4075477894,-16.3988244,-71.5417586,3,,
